pair_id,variant,actual_person,subject,prefix_text,target_form,layer,correct_candidate_form,correct_candidate_type,correct_candidate_tokens,correct_candidate_token_ids,correct_score_sum,best_wrong_score_sum,person_margin_sum,correct_form_rank_sum,best_wrong_person_sum,best_wrong_form_sum,selected_person_sum,selected_form_sum,selected_is_correct_sum,correct_score_mean,best_wrong_score_mean,person_margin_mean,correct_form_rank_mean,best_wrong_person_mean,best_wrong_form_mean,selected_person_mean,selected_form_mean,selected_is_correct_mean,condition,condition_label,cue_type
phase1_control_mixed_token_dinlenmek_3p,control_mixed_token_dinlenmek,3p,,Çok yoruldular. Bu yüzden ,dinleniyorlar,4,dinleniyorlar,C_multi_split,dinlen | iyorlar,10316 | 4880,-419.2026786804199,-415.88555812835693,-3.3171205520629883,5,1s,dinleniyorum,1s,dinleniyorum,False,-209.60133934020996,-139.0893787741661,-70.51196056604385,6,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_3p,control_mixed_token_dinlenmek,3p,,Çok yoruldular. Bu yüzden ,dinleniyorlar,5,dinleniyorlar,C_multi_split,dinlen | iyorlar,10316 | 4880,-251.34895133972168,-248.69478797912598,-2.654163360595703,5,1s,dinleniyorum,1s,dinleniyorum,False,-125.67447566986084,-83.72583882013957,-41.94863684972127,6,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_3p,control_mixed_token_dinlenmek,3p,,Çok yoruldular. Bu yüzden ,dinleniyorlar,6,dinleniyorlar,C_multi_split,dinlen | iyorlar,10316 | 4880,-130.15584707260132,-129.63385438919067,-0.5219926834106445,3,3s,dinleniyor,3s,dinleniyor,False,-65.07792353630066,-44.46531613667806,-20.612607399622597,5,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_3p,control_mixed_token_dinlenmek,3p,,Çok yoruldular. Bu yüzden ,dinleniyorlar,7,dinleniyorlar,C_multi_split,dinlen | iyorlar,10316 | 4880,-64.22422122955322,-63.20293712615967,-1.0212841033935547,4,3s,dinleniyor,3s,dinleniyor,False,-32.11211061477661,-22.285174051920574,-9.826936562856037,6,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_3p,control_mixed_token_dinlenmek,3p,,Çok yoruldular. Bu yüzden ,dinleniyorlar,8,dinleniyorlar,C_multi_split,dinlen | iyorlar,10316 | 4880,-104.80136060714722,-104.50812005996704,-0.2932405471801758,2,3s,dinleniyor,3s,dinleniyor,False,-52.40068030357361,-36.57615741093954,-15.824522892634072,4,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_3p,control_mixed_token_dinlenmek,3p,,Çok yoruldular. Bu yüzden ,dinleniyorlar,9,dinleniyorlar,C_multi_split,dinlen | iyorlar,10316 | 4880,-11.988441944122314,-14.235635757446289,2.2471938133239746,1,3s,dinleniyor,3p,dinleniyorlar,True,-5.994220972061157,-6.369756698608398,0.3755357265472412,1,2p,dinleniyorsunuz,3p,dinleniyorlar,True,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_3p,control_mixed_token_dinlenmek,3p,,Çok yoruldular. Bu yüzden ,dinleniyorlar,10,dinleniyorlar,C_multi_split,dinlen | iyorlar,10316 | 4880,-11.742457389831543,-12.493851661682129,0.7513942718505859,1,3s,dinleniyor,3p,dinleniyorlar,True,-5.8712286949157715,-5.542184829711914,-0.3290438652038574,3,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_3p,control_mixed_token_dinlenmek,3p,,Çok yoruldular. Bu yüzden ,dinleniyorlar,11,dinleniyorlar,C_multi_split,dinlen | iyorlar,10316 | 4880,-11.494413375854492,-11.66710615158081,0.17269277572631836,1,3s,dinleniyor,3p,dinleniyorlar,True,-5.747206687927246,-5.466098467508952,-0.281108220418294,3,2s,dinleniyorsun,2s,dinleniyorsun,False,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_3s,control_mixed_token_dinlenmek,3s,,Çok yoruldu. Bu yüzden ,dinleniyor,0,dinleniyor,C_multi_split,din | leniyor,1527 | 6567,-995.4233360290527,-997.0560932159424,1.6327571868896484,1,1s,dinleniyorum,3s,dinleniyor,True,-497.71166801452637,-478.84956614176434,-18.862101872762025,3,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_3s,control_mixed_token_dinlenmek,3s,,Çok yoruldu. Bu yüzden ,dinleniyor,1,dinleniyor,C_multi_split,din | leniyor,1527 | 6567,-887.1963119506836,-885.949296951294,-1.2470149993896484,2,1s,dinleniyorum,1s,dinleniyorum,False,-443.5981559753418,-295.80363264183205,-147.79452333350974,4,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_3s,control_mixed_token_dinlenmek,3s,,Çok yoruldu. Bu yüzden ,dinleniyor,2,dinleniyor,C_multi_split,din | leniyor,1527 | 6567,-619.9194202423096,-618.9643287658691,-0.9550914764404297,2,1s,dinleniyorum,1s,dinleniyorum,False,-309.9597101211548,-206.73669333259264,-103.22301678856215,4,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_3s,control_mixed_token_dinlenmek,3s,,Çok yoruldu. Bu yüzden ,dinleniyor,3,dinleniyor,C_multi_split,din | leniyor,1527 | 6567,-488.7456622123718,-487.9546175003052,-0.7910447120666504,2,1s,dinleniyorum,1s,dinleniyorum,False,-244.3728311061859,-163.1787282625834,-81.19410284360251,4,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_3s,control_mixed_token_dinlenmek,3s,,Çok yoruldu. Bu yüzden ,dinleniyor,4,dinleniyor,C_multi_split,din | leniyor,1527 | 6567,-397.6450443267822,-396.81436824798584,-0.8306760787963867,2,1s,dinleniyorum,1s,dinleniyorum,False,-198.8225221633911,-132.77891288201013,-66.04360928138098,4,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_3s,control_mixed_token_dinlenmek,3s,,Çok yoruldu. Bu yüzden ,dinleniyor,5,dinleniyor,C_multi_split,din | leniyor,1527 | 6567,-242.32570886611938,-241.73771238327026,-0.5879964828491211,2,1s,dinleniyorum,1s,dinleniyorum,False,-121.16285443305969,-81.38760356108348,-39.77525087197621,4,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_3s,control_mixed_token_dinlenmek,3s,,Çok yoruldu. Bu yüzden ,dinleniyor,6,dinleniyor,C_multi_split,din | leniyor,1527 | 6567,-169.23173904418945,-169.51064157485962,0.278902530670166,1,1s,dinleniyorum,3s,dinleniyor,True,-84.61586952209473,-57.52109543482462,-27.094774087270103,3,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_3s,control_mixed_token_dinlenmek,3s,,Çok yoruldu. Bu yüzden ,dinleniyor,7,dinleniyor,C_multi_split,din | leniyor,1527 | 6567,-61.12785005569458,-60.56200313568115,-0.5658469200134277,2,1s,dinleniyorum,1s,dinleniyorum,False,-30.56392502784729,-21.36952527364095,-9.19439975420634,4,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_3s,control_mixed_token_dinlenmek,3s,,Çok yoruldu. Bu yüzden ,dinleniyor,8,dinleniyor,C_multi_split,din | leniyor,1527 | 6567,-121.48361778259277,-122.86144781112671,1.3778300285339355,1,1s,dinleniyorum,3s,dinleniyor,True,-60.74180889129639,-42.19715611139933,-18.544652779897056,3,2s,dinleniyorsun,2s,dinleniyorsun,False,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_3s,control_mixed_token_dinlenmek,3s,,Çok yoruldu. Bu yüzden ,dinleniyor,9,dinleniyor,C_multi_split,din | leniyor,1527 | 6567,-24.676467895507812,-26.01954174041748,1.343073844909668,1,1s,dinleniyorum,3s,dinleniyor,True,-12.338233947753906,-9.826752662658691,-2.511481285095215,3,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_3s,control_mixed_token_dinlenmek,3s,,Çok yoruldu. Bu yüzden ,dinleniyor,10,dinleniyor,C_multi_split,din | leniyor,1527 | 6567,-11.782660961151123,-13.386844158172607,1.6041831970214844,1,1s,dinleniyorum,3s,dinleniyor,True,-5.8913304805755615,-5.2692060470581055,-0.622124433517456,3,2s,dinleniyorsun,2s,dinleniyorsun,False,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_mixed_token_dinlenmek_3s,control_mixed_token_dinlenmek,3s,,Çok yoruldu. Bu yüzden ,dinleniyor,11,dinleniyor,C_multi_split,din | leniyor,1527 | 6567,-10.950991868972778,-12.342692375183105,1.3917005062103271,1,1s,dinleniyorum,3s,dinleniyor,True,-5.475495934486389,-5.052219231923421,-0.42327670256296823,3,2s,dinleniyorsun,2s,dinleniyorsun,False,control_mixed_token_dinlenmek,Control: mixed-token dinlenmek,finite_predicate_control
phase1_control_token_matched_yapmak_1p,control_token_matched_yapmak,1p,,Çok acıktık. Bu yüzden kahvaltı ,yapıyoruz,0,yapıyoruz,A_merged,yapıyoruz,6983,-12.593792915344238,-14.067999839782715,1.4742069244384766,1,3s,yapıyor,1p,yapıyoruz,True,-12.593792915344238,-14.067999839782715,1.4742069244384766,1,3s,yapıyor,1p,yapıyoruz,True,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_1p,control_token_matched_yapmak,1p,,Çok acıktık. Bu yüzden kahvaltı ,yapıyoruz,1,yapıyoruz,A_merged,yapıyoruz,6983,-9.468812942504883,-9.067509651184082,-0.4013032913208008,2,3s,yapıyor,3s,yapıyor,False,-9.468812942504883,-9.067509651184082,-0.4013032913208008,2,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_1p,control_token_matched_yapmak,1p,,Çok acıktık. Bu yüzden kahvaltı ,yapıyoruz,2,yapıyoruz,A_merged,yapıyoruz,6983,-7.707462787628174,-7.740716457366943,0.03325366973876953,1,3s,yapıyor,1p,yapıyoruz,True,-7.707462787628174,-7.740716457366943,0.03325366973876953,1,3s,yapıyor,1p,yapıyoruz,True,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_1p,control_token_matched_yapmak,1p,,Çok acıktık. Bu yüzden kahvaltı ,yapıyoruz,3,yapıyoruz,A_merged,yapıyoruz,6983,-8.067968368530273,-7.98345947265625,-0.08450889587402344,2,3s,yapıyor,3s,yapıyor,False,-8.067968368530273,-7.98345947265625,-0.08450889587402344,2,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_1p,control_token_matched_yapmak,1p,,Çok acıktık. Bu yüzden kahvaltı ,yapıyoruz,4,yapıyoruz,A_merged,yapıyoruz,6983,-6.8739705085754395,-7.873815059661865,0.9998445510864258,1,3s,yapıyor,1p,yapıyoruz,True,-6.8739705085754395,-7.873815059661865,0.9998445510864258,1,3s,yapıyor,1p,yapıyoruz,True,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_1p,control_token_matched_yapmak,1p,,Çok acıktık. Bu yüzden kahvaltı ,yapıyoruz,5,yapıyoruz,A_merged,yapıyoruz,6983,-6.517190933227539,-7.729355812072754,1.2121648788452148,1,3s,yapıyor,1p,yapıyoruz,True,-6.517190933227539,-7.729355812072754,1.2121648788452148,1,3s,yapıyor,1p,yapıyoruz,True,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_1p,control_token_matched_yapmak,1p,,Çok acıktık. Bu yüzden kahvaltı ,yapıyoruz,6,yapıyoruz,A_merged,yapıyoruz,6983,-5.856797695159912,-7.082066535949707,1.225268840789795,1,3s,yapıyor,1p,yapıyoruz,True,-5.856797695159912,-7.082066535949707,1.225268840789795,1,3s,yapıyor,1p,yapıyoruz,True,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_1p,control_token_matched_yapmak,1p,,Çok acıktık. Bu yüzden kahvaltı ,yapıyoruz,7,yapıyoruz,A_merged,yapıyoruz,6983,-5.467374324798584,-6.77597713470459,1.3086028099060059,1,3s,yapıyor,1p,yapıyoruz,True,-5.467374324798584,-6.77597713470459,1.3086028099060059,1,3s,yapıyor,1p,yapıyoruz,True,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_1p,control_token_matched_yapmak,1p,,Çok acıktık. Bu yüzden kahvaltı ,yapıyoruz,8,yapıyoruz,A_merged,yapıyoruz,6983,-5.103414535522461,-6.90129280090332,1.7978782653808594,1,3s,yapıyor,1p,yapıyoruz,True,-5.103414535522461,-6.90129280090332,1.7978782653808594,1,3s,yapıyor,1p,yapıyoruz,True,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_1p,control_token_matched_yapmak,1p,,Çok acıktık. Bu yüzden kahvaltı ,yapıyoruz,9,yapıyoruz,A_merged,yapıyoruz,6983,-4.934068202972412,-7.071232795715332,2.13716459274292,1,3s,yapıyor,1p,yapıyoruz,True,-4.934068202972412,-7.071232795715332,2.13716459274292,1,3s,yapıyor,1p,yapıyoruz,True,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_1p,control_token_matched_yapmak,1p,,Çok acıktık. Bu yüzden kahvaltı ,yapıyoruz,10,yapıyoruz,A_merged,yapıyoruz,6983,-5.465611457824707,-7.6065354347229,2.1409239768981934,1,3s,yapıyor,1p,yapıyoruz,True,-5.465611457824707,-7.6065354347229,2.1409239768981934,1,3s,yapıyor,1p,yapıyoruz,True,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_1p,control_token_matched_yapmak,1p,,Çok acıktık. Bu yüzden kahvaltı ,yapıyoruz,11,yapıyoruz,A_merged,yapıyoruz,6983,-5.858535289764404,-7.657318115234375,1.7987828254699707,1,3s,yapıyor,1p,yapıyoruz,True,-5.858535289764404,-7.657318115234375,1.7987828254699707,1,3s,yapıyor,1p,yapıyoruz,True,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_1s,control_token_matched_yapmak,1s,,Çok acıktım. Bu yüzden kahvaltı ,yapıyorum,0,yapıyorum,A_merged,yapıyorum,12367,-15.61229419708252,-12.49722957611084,-3.1150646209716797,3,1p,yapıyoruz,1p,yapıyoruz,False,-15.61229419708252,-12.49722957611084,-3.1150646209716797,3,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_1s,control_token_matched_yapmak,1s,,Çok acıktım. Bu yüzden kahvaltı ,yapıyorum,1,yapıyorum,A_merged,yapıyorum,12367,-10.851794242858887,-9.137275695800781,-1.7145185470581055,3,3s,yapıyor,3s,yapıyor,False,-10.851794242858887,-9.137275695800781,-1.7145185470581055,3,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_1s,control_token_matched_yapmak,1s,,Çok acıktım. Bu yüzden kahvaltı ,yapıyorum,2,yapıyorum,A_merged,yapıyorum,12367,-9.40619945526123,-7.70488166809082,-1.7013177871704102,3,3s,yapıyor,3s,yapıyor,False,-9.40619945526123,-7.70488166809082,-1.7013177871704102,3,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_1s,control_token_matched_yapmak,1s,,Çok acıktım. Bu yüzden kahvaltı ,yapıyorum,3,yapıyorum,A_merged,yapıyorum,12367,-9.863499641418457,-7.926433086395264,-1.9370665550231934,3,3s,yapıyor,3s,yapıyor,False,-9.863499641418457,-7.926433086395264,-1.9370665550231934,3,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_1s,control_token_matched_yapmak,1s,,Çok acıktım. Bu yüzden kahvaltı ,yapıyorum,4,yapıyorum,A_merged,yapıyorum,12367,-8.37503433227539,-7.04669713973999,-1.3283371925354004,3,1p,yapıyoruz,1p,yapıyoruz,False,-8.37503433227539,-7.04669713973999,-1.3283371925354004,3,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_1s,control_token_matched_yapmak,1s,,Çok acıktım. Bu yüzden kahvaltı ,yapıyorum,5,yapıyorum,A_merged,yapıyorum,12367,-8.429192543029785,-6.7293219566345215,-1.6998705863952637,3,1p,yapıyoruz,1p,yapıyoruz,False,-8.429192543029785,-6.7293219566345215,-1.6998705863952637,3,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_1s,control_token_matched_yapmak,1s,,Çok acıktım. Bu yüzden kahvaltı ,yapıyorum,6,yapıyorum,A_merged,yapıyorum,12367,-7.5177178382873535,-6.337523460388184,-1.18019437789917,3,1p,yapıyoruz,1p,yapıyoruz,False,-7.5177178382873535,-6.337523460388184,-1.18019437789917,3,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_1s,control_token_matched_yapmak,1s,,Çok acıktım. Bu yüzden kahvaltı ,yapıyorum,7,yapıyorum,A_merged,yapıyorum,12367,-6.649359226226807,-6.139721393585205,-0.5096378326416016,3,1p,yapıyoruz,1p,yapıyoruz,False,-6.649359226226807,-6.139721393585205,-0.5096378326416016,3,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_1s,control_token_matched_yapmak,1s,,Çok acıktım. Bu yüzden kahvaltı ,yapıyorum,8,yapıyorum,A_merged,yapıyorum,12367,-5.898484230041504,-5.916289329528809,0.017805099487304688,1,1p,yapıyoruz,1s,yapıyorum,True,-5.898484230041504,-5.916289329528809,0.017805099487304688,1,1p,yapıyoruz,1s,yapıyorum,True,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_1s,control_token_matched_yapmak,1s,,Çok acıktım. Bu yüzden kahvaltı ,yapıyorum,9,yapıyorum,A_merged,yapıyorum,12367,-5.442749977111816,-6.172861099243164,0.7301111221313477,1,1p,yapıyoruz,1s,yapıyorum,True,-5.442749977111816,-6.172861099243164,0.7301111221313477,1,1p,yapıyoruz,1s,yapıyorum,True,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_1s,control_token_matched_yapmak,1s,,Çok acıktım. Bu yüzden kahvaltı ,yapıyorum,10,yapıyorum,A_merged,yapıyorum,12367,-5.678258419036865,-7.186608791351318,1.5083503723144531,1,3s,yapıyor,1s,yapıyorum,True,-5.678258419036865,-7.186608791351318,1.5083503723144531,1,3s,yapıyor,1s,yapıyorum,True,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_1s,control_token_matched_yapmak,1s,,Çok acıktım. Bu yüzden kahvaltı ,yapıyorum,11,yapıyorum,A_merged,yapıyorum,12367,-5.770602226257324,-7.4626359939575195,1.6920337677001953,1,3s,yapıyor,1s,yapıyorum,True,-5.770602226257324,-7.4626359939575195,1.6920337677001953,1,3s,yapıyor,1s,yapıyorum,True,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,0,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-19.287446975708008,-12.566262245178223,-6.721184730529785,5,1p,yapıyoruz,1p,yapıyoruz,False,-19.287446975708008,-12.566262245178223,-6.721184730529785,5,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,1,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-15.459335327148438,-9.09266471862793,-6.366670608520508,5,3s,yapıyor,3s,yapıyor,False,-15.459335327148438,-9.09266471862793,-6.366670608520508,5,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,2,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-14.004855155944824,-7.638160705566406,-6.366694450378418,5,3s,yapıyor,3s,yapıyor,False,-14.004855155944824,-7.638160705566406,-6.366694450378418,5,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,3,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-14.354873657226562,-7.894722938537598,-6.460150718688965,5,3s,yapıyor,3s,yapıyor,False,-14.354873657226562,-7.894722938537598,-6.460150718688965,5,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,4,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-13.22248363494873,-7.066594123840332,-6.155889511108398,5,1p,yapıyoruz,1p,yapıyoruz,False,-13.22248363494873,-7.066594123840332,-6.155889511108398,5,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,5,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-12.458120346069336,-6.712062358856201,-5.746057987213135,5,1p,yapıyoruz,1p,yapıyoruz,False,-12.458120346069336,-6.712062358856201,-5.746057987213135,5,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,6,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-11.2545747756958,-6.482362270355225,-4.772212505340576,5,1p,yapıyoruz,1p,yapıyoruz,False,-11.2545747756958,-6.482362270355225,-4.772212505340576,5,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,7,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-10.569058418273926,-6.196132659912109,-4.372925758361816,4,1p,yapıyoruz,1p,yapıyoruz,False,-10.569058418273926,-6.196132659912109,-4.372925758361816,4,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,8,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-9.576168060302734,-5.903315544128418,-3.6728525161743164,4,1p,yapıyoruz,1p,yapıyoruz,False,-9.576168060302734,-5.903315544128418,-3.6728525161743164,4,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,9,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-8.837747573852539,-5.652796745300293,-3.184950828552246,4,1p,yapıyoruz,1p,yapıyoruz,False,-8.837747573852539,-5.652796745300293,-3.184950828552246,4,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,10,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-8.714868545532227,-6.736820697784424,-1.9780478477478027,4,1p,yapıyoruz,1p,yapıyoruz,False,-8.714868545532227,-6.736820697784424,-1.9780478477478027,4,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2p,control_token_matched_yapmak,2p,,Çok acıktınız. Bu yüzden kahvaltı ,yapıyorsunuz,11,yapıyorsunuz,A_merged,yapıyorsunuz,20675,-7.833043098449707,-6.507464408874512,-1.3255786895751953,4,1p,yapıyoruz,1p,yapıyoruz,False,-7.833043098449707,-6.507464408874512,-1.3255786895751953,4,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,2s,,Çok acıktın. Bu yüzden kahvaltı ,yapıyorsun,0,yapıyorsun,A_merged,yapıyorsun,32308,-19.9949951171875,-12.327465057373047,-7.667530059814453,6,1p,yapıyoruz,1p,yapıyoruz,False,-19.9949951171875,-12.327465057373047,-7.667530059814453,6,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,2s,,Çok acıktın. Bu yüzden kahvaltı ,yapıyorsun,1,yapıyorsun,A_merged,yapıyorsun,32308,-15.345993995666504,-9.055058479309082,-6.290935516357422,5,3s,yapıyor,3s,yapıyor,False,-15.345993995666504,-9.055058479309082,-6.290935516357422,5,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
