pair_id,variant,actual_person,candidate_person,is_correct,subject,prefix_text,target_form,candidate_form,candidate_text,candidate_type,candidate_n_tokens,candidate_tokens,candidate_token_ids,verb_start,verb_end,candidate_token_positions,candidate_read_positions,sentence_tokens,sentence_token_ids,layer,sequence_log_prob_sum,sequence_log_prob_mean,sequence_logit_sum,sequence_logit_mean,token_log_probs,token_logits,token_vocab_ranks,first_token_id,first_token,first_token_vocab_rank,candidate_rank_sum,candidate_rank_mean,condition
pilot_gitmek_simdiki_2s,overt,2s,1p,False,Sen,Sen her gün okula ,gidiyorsun,gidiyoruz,Sen her gün okula gidiyoruz,A_merged,1,gidiyoruz,19015,4,4,4,3,Sen |  her |  gün |  okula |  gidiyoruz,5425 | 556 | 543 | 9735 | 19015,4,-112.9627456665039,-112.9627456665039,1.8310027122497559,1.8310027122497559,-112.962746,1.831003,587,19015,gidiyoruz,587,5,5,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,overt,2s,1p,False,Sen,Sen her gün okula ,gidiyorsun,gidiyoruz,Sen her gün okula gidiyoruz,A_merged,1,gidiyoruz,19015,4,4,4,3,Sen |  her |  gün |  okula |  gidiyoruz,5425 | 556 | 543 | 9735 | 19015,5,-8.462900161743164,-8.462900161743164,2.1881940364837646,2.1881940364837646,-8.462900,2.188194,356,19015,gidiyoruz,356,5,5,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,overt,2s,1p,False,Sen,Sen her gün okula ,gidiyorsun,gidiyoruz,Sen her gün okula gidiyoruz,A_merged,1,gidiyoruz,19015,4,4,4,3,Sen |  her |  gün |  okula |  gidiyoruz,5425 | 556 | 543 | 9735 | 19015,6,-8.4967679977417,-8.4967679977417,2.521545886993408,2.521545886993408,-8.496768,2.521546,323,19015,gidiyoruz,323,5,5,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,overt,2s,1p,False,Sen,Sen her gün okula ,gidiyorsun,gidiyoruz,Sen her gün okula gidiyoruz,A_merged,1,gidiyoruz,19015,4,4,4,3,Sen |  her |  gün |  okula |  gidiyoruz,5425 | 556 | 543 | 9735 | 19015,7,-8.380138397216797,-8.380138397216797,2.895536422729492,2.895536422729492,-8.380138,2.895536,245,19015,gidiyoruz,245,5,5,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,overt,2s,1p,False,Sen,Sen her gün okula ,gidiyorsun,gidiyoruz,Sen her gün okula gidiyoruz,A_merged,1,gidiyoruz,19015,4,4,4,3,Sen |  her |  gün |  okula |  gidiyoruz,5425 | 556 | 543 | 9735 | 19015,8,-8.022063255310059,-8.022063255310059,3.407071352005005,3.407071352005005,-8.022063,3.407071,166,19015,gidiyoruz,166,5,5,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,overt,2s,1p,False,Sen,Sen her gün okula ,gidiyorsun,gidiyoruz,Sen her gün okula gidiyoruz,A_merged,1,gidiyoruz,19015,4,4,4,3,Sen |  her |  gün |  okula |  gidiyoruz,5425 | 556 | 543 | 9735 | 19015,9,-6.206106662750244,-6.206106662750244,5.773745059967041,5.773745059967041,-6.206107,5.773745,41,19015,gidiyoruz,41,5,5,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,overt,2s,1p,False,Sen,Sen her gün okula ,gidiyorsun,gidiyoruz,Sen her gün okula gidiyoruz,A_merged,1,gidiyoruz,19015,4,4,4,3,Sen |  her |  gün |  okula |  gidiyoruz,5425 | 556 | 543 | 9735 | 19015,10,-5.0787248611450195,-5.0787248611450195,5.709758281707764,5.709758281707764,-5.078725,5.709758,25,19015,gidiyoruz,25,5,5,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,overt,2s,1p,False,Sen,Sen her gün okula ,gidiyorsun,gidiyoruz,Sen her gün okula gidiyoruz,A_merged,1,gidiyoruz,19015,4,4,4,3,Sen |  her |  gün |  okula |  gidiyoruz,5425 | 556 | 543 | 9735 | 19015,11,-3.853989839553833,-3.853989839553833,8.22370433807373,8.22370433807373,-3.853990,8.223704,8,19015,gidiyoruz,8,3,5,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,overt,2s,2p,False,Sen,Sen her gün okula ,gidiyorsun,gidiyorsunuz,Sen her gün okula gidiyorsunuz,B_suffix_split,2,gidiyor | sunuz,6215 | 1711,4,5,4 | 5,3 | 4,Sen |  her |  gün |  okula |  gidiyor | sunuz,5425 | 556 | 543 | 9735 | 6215 | 1711,0,-675.1912612915039,-337.59563064575195,17.184794425964355,8.592397212982178,-585.754211 | -89.437050,6.327714 | 10.857080,49 | 3,6215,gidiyor,49,5,1,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,overt,2s,2p,False,Sen,Sen her gün okula ,gidiyorsun,gidiyorsunuz,Sen her gün okula gidiyorsunuz,B_suffix_split,2,gidiyor | sunuz,6215 | 1711,4,5,4 | 5,3 | 4,Sen |  her |  gün |  okula |  gidiyor | sunuz,5425 | 556 | 543 | 9735 | 6215 | 1711,1,-385.75575959682465,-192.87787979841232,17.95987844467163,8.979939222335815,-384.657684 | -1.098075,5.878463 | 12.081415,42 | 1,6215,gidiyor,42,2,1,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,overt,2s,2p,False,Sen,Sen her gün okula ,gidiyorsun,gidiyorsunuz,Sen her gün okula gidiyorsunuz,B_suffix_split,2,gidiyor | sunuz,6215 | 1711,4,5,4 | 5,3 | 4,Sen |  her |  gün |  okula |  gidiyor | sunuz,5425 | 556 | 543 | 9735 | 6215 | 1711,2,-113.2045967578888,-56.6022983789444,15.809226989746094,7.904613494873047,-111.904137 | -1.300460,4.745314 | 11.063913,87 | 1,6215,gidiyor,87,2,1,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,overt,2s,2p,False,Sen,Sen her gün okula ,gidiyorsun,gidiyorsunuz,Sen her gün okula gidiyorsunuz,B_suffix_split,2,gidiyor | sunuz,6215 | 1711,4,5,4 | 5,3 | 4,Sen |  her |  gün |  okula |  gidiyor | sunuz,5425 | 556 | 543 | 9735 | 6215 | 1711,3,-168.60891604423523,-84.30445802211761,15.216258525848389,7.608129262924194,-167.078903 | -1.530013,5.156544 | 10.059714,44 | 1,6215,gidiyor,44,2,1,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,overt,2s,2p,False,Sen,Sen her gün okula ,gidiyorsun,gidiyorsunuz,Sen her gün okula gidiyorsunuz,B_suffix_split,2,gidiyor | sunuz,6215 | 1711,4,5,4 | 5,3 | 4,Sen |  her |  gün |  okula |  gidiyor | sunuz,5425 | 556 | 543 | 9735 | 6215 | 1711,4,-110.60045409202576,-55.30022704601288,16.12629795074463,8.063148975372314,-109.148407 | -1.452047,5.645038 | 10.481260,31 | 1,6215,gidiyor,31,2,1,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,overt,2s,2p,False,Sen,Sen her gün okula ,gidiyorsun,gidiyorsunuz,Sen her gün okula gidiyorsunuz,B_suffix_split,2,gidiyor | sunuz,6215 | 1711,4,5,4 | 5,3 | 4,Sen |  her |  gün |  okula |  gidiyor | sunuz,5425 | 556 | 543 | 9735 | 6215 | 1711,5,-7.378325462341309,-3.6891627311706543,15.006342887878418,7.503171443939209,-4.430900 | -2.947426,6.220195 | 8.786148,16 | 7,6215,gidiyor,16,3,2,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,overt,2s,2p,False,Sen,Sen her gün okula ,gidiyorsun,gidiyorsunuz,Sen her gün okula gidiyorsunuz,B_suffix_split,2,gidiyor | sunuz,6215 | 1711,4,5,4 | 5,3 | 4,Sen |  her |  gün |  okula |  gidiyor | sunuz,5425 | 556 | 543 | 9735 | 6215 | 1711,6,-6.603045701980591,-3.3015228509902954,16.97115659713745,8.485578298568726,-4.771827 | -1.831218,6.246487 | 10.724669,21 | 2,6215,gidiyor,21,2,1,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,overt,2s,2p,False,Sen,Sen her gün okula ,gidiyorsun,gidiyorsunuz,Sen her gün okula gidiyorsunuz,B_suffix_split,2,gidiyor | sunuz,6215 | 1711,4,5,4 | 5,3 | 4,Sen |  her |  gün |  okula |  gidiyor | sunuz,5425 | 556 | 543 | 9735 | 6215 | 1711,7,-5.930579245090485,-2.9652896225452423,19.414008617401123,9.707004308700562,-5.245789 | -0.684790,6.029887 | 13.384122,26 | 1,6215,gidiyor,26,2,1,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,overt,2s,2p,False,Sen,Sen her gün okula ,gidiyorsun,gidiyorsunuz,Sen her gün okula gidiyorsunuz,B_suffix_split,2,gidiyor | sunuz,6215 | 1711,4,5,4 | 5,3 | 4,Sen |  her |  gün |  okula |  gidiyor | sunuz,5425 | 556 | 543 | 9735 | 6215 | 1711,8,-5.068060994148254,-2.534030497074127,20.35762929916382,10.17881464958191,-4.311894 | -0.756167,7.117240 | 13.240389,13 | 1,6215,gidiyor,13,2,1,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,overt,2s,2p,False,Sen,Sen her gün okula ,gidiyorsun,gidiyorsunuz,Sen her gün okula gidiyorsunuz,B_suffix_split,2,gidiyor | sunuz,6215 | 1711,4,5,4 | 5,3 | 4,Sen |  her |  gün |  okula |  gidiyor | sunuz,5425 | 556 | 543 | 9735 | 6215 | 1711,9,-3.633927583694458,-1.816963791847229,22.308592796325684,11.154296398162842,-2.819528 | -0.814399,9.160323 | 13.148270,5 | 1,6215,gidiyor,5,2,1,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,overt,2s,2p,False,Sen,Sen her gün okula ,gidiyorsun,gidiyorsunuz,Sen her gün okula gidiyorsunuz,B_suffix_split,2,gidiyor | sunuz,6215 | 1711,4,5,4 | 5,3 | 4,Sen |  her |  gün |  okula |  gidiyor | sunuz,5425 | 556 | 543 | 9735 | 6215 | 1711,10,-4.689748287200928,-2.344874143600464,17.37209415435791,8.686047077178955,-2.633013 | -2.056736,8.155470 | 9.216624,3 | 2,6215,gidiyor,3,4,2,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,overt,2s,2p,False,Sen,Sen her gün okula ,gidiyorsun,gidiyorsunuz,Sen her gün okula gidiyorsunuz,B_suffix_split,2,gidiyor | sunuz,6215 | 1711,4,5,4 | 5,3 | 4,Sen |  her |  gün |  okula |  gidiyor | sunuz,5425 | 556 | 543 | 9735 | 6215 | 1711,11,-4.777565240859985,-2.3887826204299927,19.04270839691162,9.52135419845581,-2.337777 | -2.439788,9.739917 | 9.302792,3 | 4,6215,gidiyor,3,5,3,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,overt,2s,3p,False,Sen,Sen her gün okula ,gidiyorsun,gidiyorlar,Sen her gün okula gidiyorlar,A_merged,1,gidiyorlar,41311,4,4,4,3,Sen |  her |  gün |  okula |  gidiyorlar,5425 | 556 | 543 | 9735 | 41311,0,-587.4468994140625,-587.4468994140625,4.6350178718566895,4.6350178718566895,-587.446899,4.635018,189,41311,gidiyorlar,189,2,4,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,overt,2s,3p,False,Sen,Sen her gün okula ,gidiyorsun,gidiyorlar,Sen her gün okula gidiyorlar,A_merged,1,gidiyorlar,41311,4,4,4,3,Sen |  her |  gün |  okula |  gidiyorlar,5425 | 556 | 543 | 9735 | 41311,1,-387.74176025390625,-387.74176025390625,2.794377088546753,2.794377088546753,-387.741760,2.794377,547,41311,gidiyorlar,547,4,4,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,overt,2s,3p,False,Sen,Sen her gün okula ,gidiyorsun,gidiyorlar,Sen her gün okula gidiyorlar,A_merged,1,gidiyorlar,41311,4,4,4,3,Sen |  her |  gün |  okula |  gidiyorlar,5425 | 556 | 543 | 9735 | 41311,2,-116.07860565185547,-116.07860565185547,0.5709797739982605,0.5709797739982605,-116.078606,0.570980,1371,41311,gidiyorlar,1371,6,6,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,overt,2s,3p,False,Sen,Sen her gün okula ,gidiyorsun,gidiyorlar,Sen her gün okula gidiyorlar,A_merged,1,gidiyorlar,41311,4,4,4,3,Sen |  her |  gün |  okula |  gidiyorlar,5425 | 556 | 543 | 9735 | 41311,3,-171.210205078125,-171.210205078125,1.025424599647522,1.025424599647522,-171.210205,1.025425,914,41311,gidiyorlar,914,6,6,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,overt,2s,3p,False,Sen,Sen her gün okula ,gidiyorsun,gidiyorlar,Sen her gün okula gidiyorlar,A_merged,1,gidiyorlar,41311,4,4,4,3,Sen |  her |  gün |  okula |  gidiyorlar,5425 | 556 | 543 | 9735 | 41311,4,-113.36419677734375,-113.36419677734375,1.4295531511306763,1.4295531511306763,-113.364197,1.429553,743,41311,gidiyorlar,743,6,6,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,overt,2s,3p,False,Sen,Sen her gün okula ,gidiyorsun,gidiyorlar,Sen her gün okula gidiyorlar,A_merged,1,gidiyorlar,41311,4,4,4,3,Sen |  her |  gün |  okula |  gidiyorlar,5425 | 556 | 543 | 9735 | 41311,5,-9.086655616760254,-9.086655616760254,1.564438819885254,1.564438819885254,-9.086656,1.564439,517,41311,gidiyorlar,517,6,6,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,overt,2s,3p,False,Sen,Sen her gün okula ,gidiyorsun,gidiyorlar,Sen her gün okula gidiyorlar,A_merged,1,gidiyorlar,41311,4,4,4,3,Sen |  her |  gün |  okula |  gidiyorlar,5425 | 556 | 543 | 9735 | 41311,6,-9.183115005493164,-9.183115005493164,1.8351991176605225,1.8351991176605225,-9.183115,1.835199,471,41311,gidiyorlar,471,6,6,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,overt,2s,3p,False,Sen,Sen her gün okula ,gidiyorsun,gidiyorlar,Sen her gün okula gidiyorlar,A_merged,1,gidiyorlar,41311,4,4,4,3,Sen |  her |  gün |  okula |  gidiyorlar,5425 | 556 | 543 | 9735 | 41311,7,-9.962947845458984,-9.962947845458984,1.3127281665802002,1.3127281665802002,-9.962948,1.312728,580,41311,gidiyorlar,580,6,6,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,overt,2s,3p,False,Sen,Sen her gün okula ,gidiyorsun,gidiyorlar,Sen her gün okula gidiyorlar,A_merged,1,gidiyorlar,41311,4,4,4,3,Sen |  her |  gün |  okula |  gidiyorlar,5425 | 556 | 543 | 9735 | 41311,8,-9.45145320892334,-9.45145320892334,1.9776811599731445,1.9776811599731445,-9.451453,1.977681,354,41311,gidiyorlar,354,6,6,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,overt,2s,3p,False,Sen,Sen her gün okula ,gidiyorsun,gidiyorlar,Sen her gün okula gidiyorlar,A_merged,1,gidiyorlar,41311,4,4,4,3,Sen |  her |  gün |  okula |  gidiyorlar,5425 | 556 | 543 | 9735 | 41311,9,-8.849039077758789,-8.849039077758789,3.1308131217956543,3.1308131217956543,-8.849039,3.130813,194,41311,gidiyorlar,194,6,6,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,overt,2s,3p,False,Sen,Sen her gün okula ,gidiyorsun,gidiyorlar,Sen her gün okula gidiyorlar,A_merged,1,gidiyorlar,41311,4,4,4,3,Sen |  her |  gün |  okula |  gidiyorlar,5425 | 556 | 543 | 9735 | 41311,10,-7.513856887817383,-7.513856887817383,3.2746262550354004,3.2746262550354004,-7.513857,3.274626,143,41311,gidiyorlar,143,6,6,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,overt,2s,3p,False,Sen,Sen her gün okula ,gidiyorsun,gidiyorlar,Sen her gün okula gidiyorlar,A_merged,1,gidiyorlar,41311,4,4,4,3,Sen |  her |  gün |  okula |  gidiyorlar,5425 | 556 | 543 | 9735 | 41311,11,-7.142666816711426,-7.142666816711426,4.935027122497559,4.935027122497559,-7.142667,4.935027,88,41311,gidiyorlar,88,6,6,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,prodrop,2s,1s,False,,Her gün okula ,gidiyorsun,gidiyorum,Her gün okula gidiyorum,A_merged,1,gidiyorum,23301,3,3,3,2,Her |  gün |  okula |  gidiyorum,3024 | 543 | 9735 | 23301,0,-643.226806640625,-643.226806640625,3.812077760696411,3.812077760696411,-643.226807,3.812078,343,23301,gidiyorum,343,2,4,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,prodrop,2s,1s,False,,Her gün okula ,gidiyorsun,gidiyorum,Her gün okula gidiyorum,A_merged,1,gidiyorum,23301,3,3,3,2,Her |  gün |  okula |  gidiyorum,3024 | 543 | 9735 | 23301,1,-487.8515625,-487.8515625,2.1608293056488037,2.1608293056488037,-487.851562,2.160829,865,23301,gidiyorum,865,5,5,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,prodrop,2s,1s,False,,Her gün okula ,gidiyorsun,gidiyorum,Her gün okula gidiyorum,A_merged,1,gidiyorum,23301,3,3,3,2,Her |  gün |  okula |  gidiyorum,3024 | 543 | 9735 | 23301,2,-177.69117736816406,-177.69117736816406,1.396168828010559,1.396168828010559,-177.691177,1.396169,880,23301,gidiyorum,880,4,4,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,prodrop,2s,1s,False,,Her gün okula ,gidiyorsun,gidiyorum,Her gün okula gidiyorum,A_merged,1,gidiyorum,23301,3,3,3,2,Her |  gün |  okula |  gidiyorum,3024 | 543 | 9735 | 23301,3,-210.47549438476562,-210.47549438476562,2.4968299865722656,2.4968299865722656,-210.475494,2.496830,340,23301,gidiyorum,340,3,4,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,prodrop,2s,1s,False,,Her gün okula ,gidiyorsun,gidiyorum,Her gün okula gidiyorum,A_merged,1,gidiyorum,23301,3,3,3,2,Her |  gün |  okula |  gidiyorum,3024 | 543 | 9735 | 23301,4,-174.36753845214844,-174.36753845214844,2.349775552749634,2.349775552749634,-174.367538,2.349776,368,23301,gidiyorum,368,3,4,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,prodrop,2s,1s,False,,Her gün okula ,gidiyorsun,gidiyorum,Her gün okula gidiyorum,A_merged,1,gidiyorum,23301,3,3,3,2,Her |  gün |  okula |  gidiyorum,3024 | 543 | 9735 | 23301,5,-8.252352714538574,-8.252352714538574,2.331523895263672,2.331523895263672,-8.252353,2.331524,300,23301,gidiyorum,300,2,4,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,prodrop,2s,1s,False,,Her gün okula ,gidiyorsun,gidiyorum,Her gün okula gidiyorum,A_merged,1,gidiyorum,23301,3,3,3,2,Her |  gün |  okula |  gidiyorum,3024 | 543 | 9735 | 23301,6,-7.465579986572266,-7.465579986572266,3.323171615600586,3.323171615600586,-7.465580,3.323172,189,23301,gidiyorum,189,2,4,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,prodrop,2s,1s,False,,Her gün okula ,gidiyorsun,gidiyorum,Her gün okula gidiyorum,A_merged,1,gidiyorum,23301,3,3,3,2,Her |  gün |  okula |  gidiyorum,3024 | 543 | 9735 | 23301,7,-7.0218048095703125,-7.0218048095703125,4.031490802764893,4.031490802764893,-7.021805,4.031491,116,23301,gidiyorum,116,3,4,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,prodrop,2s,1s,False,,Her gün okula ,gidiyorsun,gidiyorum,Her gün okula gidiyorum,A_merged,1,gidiyorum,23301,3,3,3,2,Her |  gün |  okula |  gidiyorum,3024 | 543 | 9735 | 23301,8,-6.035080909729004,-6.035080909729004,5.048448085784912,5.048448085784912,-6.035081,5.048448,55,23301,gidiyorum,55,3,4,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,prodrop,2s,1s,False,,Her gün okula ,gidiyorsun,gidiyorum,Her gün okula gidiyorum,A_merged,1,gidiyorum,23301,3,3,3,2,Her |  gün |  okula |  gidiyorum,3024 | 543 | 9735 | 23301,9,-3.996286392211914,-3.996286392211914,7.6608099937438965,7.6608099937438965,-3.996286,7.660810,10,23301,gidiyorum,10,2,4,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,prodrop,2s,1s,False,,Her gün okula ,gidiyorsun,gidiyorum,Her gün okula gidiyorum,A_merged,1,gidiyorum,23301,3,3,3,2,Her |  gün |  okula |  gidiyorum,3024 | 543 | 9735 | 23301,10,-3.5905520915985107,-3.5905520915985107,6.999368190765381,6.999368190765381,-3.590552,6.999368,8,23301,gidiyorum,8,2,4,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,prodrop,2s,1s,False,,Her gün okula ,gidiyorsun,gidiyorum,Her gün okula gidiyorum,A_merged,1,gidiyorum,23301,3,3,3,2,Her |  gün |  okula |  gidiyorum,3024 | 543 | 9735 | 23301,11,-2.9341702461242676,-2.9341702461242676,9.276504516601562,9.276504516601562,-2.934170,9.276505,5,23301,gidiyorum,5,1,2,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,prodrop,2s,2s,True,,Her gün okula ,gidiyorsun,gidiyorsun,Her gün okula gidiyorsun,B_suffix_split,2,gidiyor | sun,6215 | 833,3,4,3 | 4,2 | 3,Her |  gün |  okula |  gidiyor | sun,3024 | 543 | 9735 | 6215 | 833,0,-730.6678695678711,-365.33393478393555,16.340425491333008,8.170212745666504,-640.940308 | -89.727562,6.098827 | 10.241598,61 | 4,6215,gidiyor,61,6,2,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,prodrop,2s,2s,True,,Her gün okula ,gidiyorsun,gidiyorsun,Her gün okula gidiyorsun,B_suffix_split,2,gidiyor | sun,6215 | 833,3,4,3 | 4,2 | 3,Her |  gün |  okula |  gidiyor | sun,3024 | 543 | 9735 | 6215 | 833,1,-486.4768624305725,-243.23843121528625,16.90288734436035,8.451443672180176,-484.431091 | -2.045771,5.581106 | 11.321781,64 | 2,6215,gidiyor,64,3,2,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,prodrop,2s,2s,True,,Her gün okula ,gidiyorsun,gidiyorsun,Her gün okula gidiyorsun,B_suffix_split,2,gidiyor | sun,6215 | 833,3,4,3 | 4,2 | 3,Her |  gün |  okula |  gidiyor | sun,3024 | 543 | 9735 | 6215 | 833,2,-176.5033336877823,-88.25166684389114,15.043736457824707,7.5218682289123535,-174.765900 | -1.737434,4.321323 | 10.722413,137 | 2,6215,gidiyor,137,3,2,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,prodrop,2s,2s,True,,Her gün okula ,gidiyorsun,gidiyorsun,Her gün okula gidiyorsun,B_suffix_split,2,gidiyor | sun,6215 | 833,3,4,3 | 4,2 | 3,Her |  gün |  okula |  gidiyor | sun,3024 | 543 | 9735 | 6215 | 833,3,-210.47583723068237,-105.23791861534119,14.112201690673828,7.056100845336914,-208.413925 | -2.061912,4.558183 | 9.554019,74 | 3,6215,gidiyor,74,4,2,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,prodrop,2s,2s,True,,Her gün okula ,gidiyorsun,gidiyorsun,Her gün okula gidiyorsun,B_suffix_split,2,gidiyor | sun,6215 | 833,3,4,3 | 4,2 | 3,Her |  gün |  okula |  gidiyor | sun,3024 | 543 | 9735 | 6215 | 833,4,-174.42835903167725,-87.21417951583862,14.025511264801025,7.012755632400513,-171.922562 | -2.505797,4.794657 | 9.230854,59 | 6,6215,gidiyor,59,4,2,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,prodrop,2s,2s,True,,Her gün okula ,gidiyorsun,gidiyorsun,Her gün okula gidiyorsun,B_suffix_split,2,gidiyor | sun,6215 | 833,3,4,3 | 4,2 | 3,Her |  gün |  okula |  gidiyor | sun,3024 | 543 | 9735 | 6215 | 833,5,-9.044203281402588,-4.522101640701294,13.083887100219727,6.541943550109863,-5.374413 | -3.669790,5.209463 | 7.874424,40 | 8,6215,gidiyor,40,5,2,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,prodrop,2s,2s,True,,Her gün okula ,gidiyorsun,gidiyorsun,Her gün okula gidiyorsun,B_suffix_split,2,gidiyor | sun,6215 | 833,3,4,3 | 4,2 | 3,Her |  gün |  okula |  gidiyor | sun,3024 | 543 | 9735 | 6215 | 833,6,-9.655099868774414,-4.827549934387207,13.104658126831055,6.552329063415527,-5.721663 | -3.933437,5.067089 | 8.037569,44 | 12,6215,gidiyor,44,6,2,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,prodrop,2s,2s,True,,Her gün okula ,gidiyorsun,gidiyorsun,Her gün okula gidiyorsun,B_suffix_split,2,gidiyor | sun,6215 | 833,3,4,3 | 4,2 | 3,Her |  gün |  okula |  gidiyor | sun,3024 | 543 | 9735 | 6215 | 833,7,-8.992340803146362,-4.496170401573181,15.64755916595459,7.823779582977295,-5.715874 | -3.276467,5.337421 | 10.310138,44 | 8,6215,gidiyor,44,5,2,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,prodrop,2s,2s,True,,Her gün okula ,gidiyorsun,gidiyorsun,Her gün okula gidiyorsun,B_suffix_split,2,gidiyor | sun,6215 | 833,3,4,3 | 4,2 | 3,Her |  gün |  okula |  gidiyor | sun,3024 | 543 | 9735 | 6215 | 833,8,-7.467468738555908,-3.733734369277954,17.400626182556152,8.700313091278076,-4.832284 | -2.635184,6.251244 | 11.149383,18 | 4,6215,gidiyor,18,4,2,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,prodrop,2s,2s,True,,Her gün okula ,gidiyorsun,gidiyorsun,Her gün okula gidiyorsun,B_suffix_split,2,gidiyor | sun,6215 | 833,3,4,3 | 4,2 | 3,Her |  gün |  okula |  gidiyor | sun,3024 | 543 | 9735 | 6215 | 833,9,-5.918436765670776,-2.959218382835388,18.657960891723633,9.328980445861816,-3.274972 | -2.643464,8.382123 | 10.275838,6 | 4,6215,gidiyor,6,4,2,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,prodrop,2s,2s,True,,Her gün okula ,gidiyorsun,gidiyorsun,Her gün okula gidiyorsun,B_suffix_split,2,gidiyor | sun,6215 | 833,3,4,3 | 4,2 | 3,Her |  gün |  okula |  gidiyor | sun,3024 | 543 | 9735 | 6215 | 833,10,-5.876970529556274,-2.938485264778137,15.033017635345459,7.5165088176727295,-3.373324 | -2.503647,7.216596 | 7.816422,7 | 3,6215,gidiyor,7,6,2,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,prodrop,2s,2s,True,,Her gün okula ,gidiyorsun,gidiyorsun,Her gün okula gidiyorsun,B_suffix_split,2,gidiyor | sun,6215 | 833,3,4,3 | 4,2 | 3,Her |  gün |  okula |  gidiyor | sun,3024 | 543 | 9735 | 6215 | 833,11,-6.104401588439941,-3.0522007942199707,16.80276918411255,8.401384592056274,-3.014892 | -3.089510,9.195781 | 7.606988,6 | 6,6215,gidiyor,6,6,4,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,prodrop,2s,3s,False,,Her gün okula ,gidiyorsun,gidiyor,Her gün okula gidiyor,A_merged,1,gidiyor,6215,3,3,3,2,Her |  gün |  okula |  gidiyor,3024 | 543 | 9735 | 6215,0,-640.9400634765625,-640.9400634765625,6.0988264083862305,6.0988264083862305,-640.940063,6.098826,61,6215,gidiyor,61,1,3,original_overt_vs_ambiguous
pilot_gitmek_simdiki_2s,prodrop,2s,3s,False,,Her gün okula ,gidiyorsun,gidiyor,Her gün okula gidiyor,A_merged,1,gidiyor,6215,3,3,3,2,Her |  gün |  okula |  gidiyor,3024 | 543 | 9735 | 6215,1,-484.4312744140625,-484.4312744140625,5.581106662750244,5.581106662750244,-484.431274,5.581107,64,6215,gidiyor,64,1,3,original_overt_vs_ambiguous
